Sample	Unique Reads	Duplicate Reads
ERR346596_1.pr	12170.0	647022.0
ERR346596_2.pr	365306.0	293886.0
ERR346597_1.pr	12055.0	616015.0
ERR346597_2.pr	350507.0	277563.0
ERR346598_1.pr	26325.0	1300127.0
ERR346598_2.pr	618779.0	707673.0
ERR346599_1.pr	399665.0	323305.0
ERR346599_2.pr	16608.0	706362.0
ERR346600_1.pr	10757.0	569681.0
ERR346600_2.pr	329726.0	250712.0
ERR346601_1.pr	16155.0	682422.0
ERR346601_2.pr	386149.0	312428.0
